season,wkday,date,hr,holiday,temp,windspd,hum,adjtemp,condition,casual,member,total
3,5,2016-08-27,23,1,0.7328,0.2069,0.71,0.7678,1,167,128,295
3,6,2016-08-28,0,1,0.737,0.069,0.61,0.7486,1,102,95,197
3,6,2016-08-28,1,1,0.7411,0.1379,0.61,0.7536,1,90,87,177
3,6,2016-08-28,2,1,0.739,0.1207,0.63,0.756,1,86,59,145
3,6,2016-08-28,3,1,0.737,0.0862,0.66,0.7604,1,63,80,143
3,6,2016-08-28,4,1,0.7244,0.1207,0.73,0.7616,1,35,50,85
3,6,2016-08-28,5,1,0.7265,0.0172,0.77,0.7742,1,20,33,53
3,6,2016-08-28,6,1,0.7077,0.0862,0.8,0.7569,1,22,25,47
3,6,2016-08-28,7,1,0.7265,0.1552,0.73,0.7642,1,6,15,21
3,6,2016-08-28,8,1,0.7578,0.1207,0.66,0.7863,1,7,5,12
3,6,2016-08-28,9,1,0.8038,0.1897,0.6,0.8268,1,2,4,6
3,6,2016-08-28,10,1,0.8455,0.2069,0.6,0.88,1,2,6,8
3,6,2016-08-28,11,1,0.881,0.3276,0.58,0.9202,1,11,15,26
3,6,2016-08-28,12,1,0.8914,0.5172,0.6,0.9415,1,28,41,69
3,6,2016-08-28,13,1,0.8455,0.5862,0.62,0.8862,1,46,63,109
3,6,2016-08-28,14,1,0.881,0.4138,0.54,0.9049,1,92,78,170
3,6,2016-08-28,15,1,0.8852,0.4828,0.52,0.9031,1,110,109,219
3,6,2016-08-28,16,1,0.9061,0.4655,0.47,0.9103,1,149,127,276
3,6,2016-08-28,17,1,0.8768,0.3793,0.52,0.8922,1,160,124,284
3,6,2016-08-28,18,1,0.8643,0.4138,0.52,0.8771,1,176,107,283
3,6,2016-08-28,19,1,0.7891,0.4138,0.68,0.831,1,157,143,300
3,6,2016-08-28,20,1,0.7683,0.2414,0.71,0.812,1,147,128,275
3,6,2016-08-28,21,1,0.7557,0.4483,0.64,0.7784,1,148,109,257
3,6,2016-08-28,22,1,0.7244,0.2759,0.7,0.7552,1,127,131,258
3,6,2016-08-28,23,1,0.7119,0.2586,0.69,0.7379,1,112,107,219
3,0,2016-08-29,0,0,0.6868,0.3103,0.7,0.7097,1,72,84,156
3,0,2016-08-29,1,0,0.6764,0.3621,0.7,0.6983,1,56,70,126
3,0,2016-08-29,2,0,0.6618,0.2759,0.73,0.6866,1,31,55,86
3,0,2016-08-29,3,0,0.6451,0.1552,0.76,0.6734,1,30,41,71
3,0,2016-08-29,4,0,0.6472,0.2069,0.75,0.674,1,21,21,42
3,0,2016-08-29,5,0,0.6493,0.2414,0.77,0.6801,1,5,13,18
3,0,2016-08-29,6,0,0.6514,0.2241,0.79,0.6854,1,7,6,13
3,0,2016-08-29,7,0,0.6827,0.2931,0.79,0.7234,1,3,8,11
3,0,2016-08-29,8,0,0.7077,0.2586,0.75,0.7461,1,3,4,7
3,0,2016-08-29,9,0,0.7328,0.2414,0.72,0.7699,1,5,11,16
3,0,2016-08-29,10,0,0.7641,0.1379,0.6,0.7784,1,7,57,64
3,0,2016-08-29,11,0,0.7871,0.1724,0.52,0.7837,1,12,159,171
3,0,2016-08-29,12,0,0.8017,0.0862,0.48,0.7899,1,41,432,473
3,0,2016-08-29,13,0,0.7996,0.1724,0.46,0.7813,1,39,229,268
3,0,2016-08-29,14,0,0.833,0.2241,0.55,0.8484,1,56,103,159
3,0,2016-08-29,15,0,0.81,0.2586,0.54,0.8164,1,68,98,166
3,0,2016-08-29,16,0,0.8038,0.2069,0.54,0.8097,1,75,140,215
3,0,2016-08-29,17,0,0.7912,0.3103,0.53,0.7916,1,83,111,194
3,0,2016-08-29,18,0,0.7787,0.2069,0.53,0.7776,1,94,105,199
3,0,2016-08-29,19,0,0.7516,0.1552,0.56,0.7538,1,78,128,206
3,0,2016-08-29,20,0,0.737,0.0862,0.6,0.7467,1,78,283,361
3,0,2016-08-29,21,0,0.7411,0.069,0.59,0.7489,1,116,419,535
3,0,2016-08-29,22,0,0.7161,0.2241,0.62,0.7267,1,103,299,402
3,0,2016-08-29,23,0,0.6889,0.1724,0.64,0.7004,1,86,228,314
3,1,2016-08-30,0,0,0.6701,0.1552,0.66,0.6831,1,70,145,215
3,1,2016-08-30,1,0,0.6681,0.0517,0.67,0.6824,1,45,86,131
3,1,2016-08-30,2,0,0.6451,0.1724,0.72,0.6655,1,51,55,106
3,1,2016-08-30,3,0,0.6493,0.1379,0.7,0.6668,1,41,47,88
3,1,2016-08-30,4,0,0.6305,0.1207,0.73,0.6513,1,21,17,38
3,1,2016-08-30,5,0,0.6284,0.0862,0.71,0.6456,1,9,9,18
3,1,2016-08-30,6,0,0.643,0.069,0.69,0.658,1,5,8,13
3,1,2016-08-30,7,0,0.6722,0.0517,0.67,0.6872,1,1,1,2
3,1,2016-08-30,8,0,0.7182,0.0862,0.61,0.7273,1,4,4,8
3,1,2016-08-30,9,0,0.7766,0.2414,0.52,0.7723,1,3,17,20
3,1,2016-08-30,10,0,0.8038,0.2069,0.5,0.798,1,7,56,63
3,1,2016-08-30,11,0,0.8434,0.2586,0.44,0.8254,1,18,182,200
3,1,2016-08-30,12,0,0.858,0.1897,0.44,0.8419,1,51,423,474
3,1,2016-08-30,13,0,0.8747,0.3103,0.43,0.8581,1,48,266,314
3,1,2016-08-30,14,0,0.8935,0.3621,0.43,0.8802,1,46,112,158
3,1,2016-08-30,15,0,0.8894,0.2759,0.46,0.8867,1,53,96,149
3,1,2016-08-30,16,0,0.881,0.4483,0.48,0.8838,1,91,134,225
3,1,2016-08-30,17,0,0.8559,0.2931,0.53,0.8698,1,123,157,280
3,1,2016-08-30,18,0,0.8392,0.3448,0.56,0.8586,1,81,91,172
3,1,2016-08-30,19,0,0.8184,0.2586,0.6,0.8455,1,90,131,221
3,1,2016-08-30,20,0,0.8121,0.2586,0.62,0.8432,1,93,285,378
3,1,2016-08-30,21,0,0.7787,0.2931,0.72,0.8281,1,106,474,580
3,1,2016-08-30,22,0,0.7683,0.3621,0.75,0.8229,1,67,322,389
3,1,2016-08-30,23,0,0.7537,0.2414,0.77,0.8084,1,49,246,295
3,2,2016-08-31,0,0,0.7537,0.2241,0.75,0.8036,1,39,153,192
3,2,2016-08-31,1,0,0.7495,0.2414,0.73,0.7935,2,26,103,129
3,2,2016-08-31,2,0,0.7537,0.3103,0.69,0.7886,2,15,92,107
3,2,2016-08-31,3,0,0.7453,0.2069,0.73,0.7881,2,6,53,59
3,2,2016-08-31,4,0,0.739,0.1897,0.74,0.7823,1,7,25,32
3,2,2016-08-31,5,0,0.7265,0.1724,0.77,0.7742,1,1,8,9
3,2,2016-08-31,6,0,0.7307,0.1552,0.75,0.7739,1,0,5,5
3,2,2016-08-31,7,0,0.7328,0.2759,0.75,0.7766,1,0,8,8
3,2,2016-08-31,8,0,0.7286,0.1207,0.78,0.7792,1,0,9,9
3,2,2016-08-31,9,0,0.7537,0.069,0.71,0.7931,1,1,8,9
3,2,2016-08-31,10,0,0.7829,0.0862,0.67,0.8205,1,3,52,55
3,2,2016-08-31,11,0,0.8058,0.1897,0.62,0.8351,1,3,177,180
3,2,2016-08-31,12,0,0.8559,0.3621,0.51,0.8631,1,17,430,447
3,2,2016-08-31,13,0,0.8497,0.4828,0.45,0.8357,1,15,259,274
3,2,2016-08-31,14,0,0.8706,0.3448,0.33,0.8181,1,24,119,143
3,2,2016-08-31,15,0,0.8601,0.4138,0.22,0.7694,1,59,104,163
3,2,2016-08-31,16,0,0.8246,0.4828,0.41,0.7947,1,55,143,198
3,2,2016-08-31,17,0,0.7891,0.4655,0.47,0.7727,1,57,132,189
3,2,2016-08-31,18,0,0.7537,0.5172,0.47,0.7333,1,79,122,201
3,2,2016-08-31,19,0,0.7182,0.5,0.45,0.691,1,55,142,197
3,2,2016-08-31,20,0,0.691,0.3621,0.58,0.6902,1,84,267,351
3,2,2016-08-31,21,0,0.6764,0.431,0.61,0.6803,1,97,461,558
3,2,2016-08-31,22,0,0.6618,0.3621,0.63,0.6679,1,108,304,412
3,2,2016-08-31,23,0,0.6493,0.3621,0.66,0.6594,1,76,188,264
3,3,2016-09-01,0,0,0.6347,0.3621,0.7,0.6502,1,56,152,208
3,3,2016-09-01,1,0,0.6305,0.2931,0.71,0.648,1,48,93,141
3,3,2016-09-01,2,0,0.6159,0.2586,0.73,0.6347,1,36,75,111
3,3,2016-09-01,3,0,0.6033,0.2931,0.75,0.6239,1,37,74,111
3,3,2016-09-01,4,0,0.6096,0.2069,0.73,0.6277,1,15,23,38
3,3,2016-09-01,5,0,0.6033,0.2241,0.74,0.6223,1,8,15,23
3,3,2016-09-01,6,0,0.595,0.2414,0.75,0.6146,1,6,10,16
3,3,2016-09-01,7,0,0.6096,0.2931,0.72,0.6261,1,1,3,4
3,3,2016-09-01,8,0,0.6409,0.3103,0.7,0.6573,1,1,5,6
3,3,2016-09-01,9,0,0.6639,0.2586,0.65,0.6743,1,5,11,16
3,3,2016-09-01,10,0,0.6952,0.3793,0.57,0.6925,1,4,55,59
3,3,2016-09-01,11,0,0.714,0.3103,0.53,0.7048,1,16,179,195
3,3,2016-09-01,12,0,0.7328,0.3966,0.47,0.711,1,24,423,447
3,3,2016-09-01,13,0,0.7349,0.3966,0.46,0.7111,1,33,250,283
3,3,2016-09-01,14,0,0.7244,0.5,0.49,0.7071,1,30,123,153
3,3,2016-09-01,15,0,0.7035,0.3793,0.52,0.6909,1,59,106,165
3,3,2016-09-01,16,0,0.7286,0.2759,0.5,0.7133,1,72,120,192
3,3,2016-09-01,17,0,0.7056,0.4483,0.56,0.7018,1,72,115,187
3,3,2016-09-01,18,0,0.6827,0.4138,0.62,0.689,1,102,130,232
3,3,2016-09-01,19,0,0.6743,0.3793,0.64,0.6836,1,92,162,254
3,3,2016-09-01,20,0,0.6618,0.2931,0.67,0.6752,1,93,288,381
3,3,2016-09-01,21,0,0.6472,0.2931,0.69,0.6628,1,93,434,527
3,3,2016-09-01,22,0,0.6347,0.3103,0.7,0.6502,1,86,298,384
3,3,2016-09-01,23,0,0.6263,0.2414,0.72,0.6449,1,82,215,297
3,4,2016-09-02,0,0,0.6138,0.2586,0.74,0.634,1,48,122,170
3,4,2016-09-02,1,0,0.6013,0.3276,0.76,0.6231,1,48,101,149
3,4,2016-09-02,2,0,0.5887,0.2931,0.75,0.6076,1,35,78,113
3,4,2016-09-02,3,0,0.5741,0.2759,0.76,0.5938,1,37,59,96
3,4,2016-09-02,4,0,0.5616,0.3103,0.78,0.5831,1,20,27,47
3,4,2016-09-02,5,0,0.547,0.2759,0.79,0.5687,1,19,25,44
3,4,2016-09-02,6,0,0.5449,0.2069,0.79,0.5665,1,4,10,14
3,4,2016-09-02,7,0,0.5616,0.3448,0.75,0.5788,1,5,4,9
3,4,2016-09-02,8,0,0.595,0.3621,0.69,0.6056,1,1,9,10
3,4,2016-09-02,9,0,0.6388,0.2931,0.59,0.6358,1,3,13,16
3,4,2016-09-02,10,0,0.6701,0.2241,0.54,0.6597,1,5,53,58
3,4,2016-09-02,11,0,0.7015,0.3448,0.45,0.6739,1,10,164,174
3,4,2016-09-02,12,0,0.7119,0.2931,0.43,0.6803,1,25,349,374
3,4,2016-09-02,13,0,0.7286,0.2586,0.41,0.6927,1,29,251,280
3,4,2016-09-02,14,0,0.7453,0.2759,0.39,0.705,1,44,112,156
3,4,2016-09-02,15,0,0.7557,0.1897,0.36,0.7082,1,80,128,208
3,4,2016-09-02,16,0,0.7474,0.2069,0.37,0.7021,1,63,170,233
3,4,2016-09-02,17,0,0.739,0.2241,0.39,0.6984,1,68,169,237
3,4,2016-09-02,18,0,0.7182,0.3621,0.43,0.6863,1,92,151,243
3,4,2016-09-02,19,0,0.6785,0.3276,0.49,0.6583,1,97,216,313
3,4,2016-09-02,20,0,0.6472,0.3448,0.59,0.6449,1,138,301,439
3,4,2016-09-02,21,0,0.618,0.2241,0.65,0.624,1,114,287,401
3,4,2016-09-02,22,0,0.5992,0.2931,0.68,0.6087,1,92,249,341
3,4,2016-09-02,23,0,0.5866,0.2241,0.71,0.5994,1,93,162,255
3,5,2016-09-03,0,1,0.5741,0.1552,0.73,0.5895,1,75,100,175
3,5,2016-09-03,1,1,0.5637,0.1897,0.75,0.581,1,53,67,120
3,5,2016-09-03,2,1,0.5532,0.2414,0.77,0.5726,1,44,71,115
3,5,2016-09-03,3,1,0.547,0.2414,0.79,0.5687,1,25,52,77
3,5,2016-09-03,4,1,0.5428,0.1897,0.79,0.5642,1,23,45,68
3,5,2016-09-03,5,1,0.5386,0.1724,0.8,0.5611,1,20,29,49
3,5,2016-09-03,6,1,0.5365,0.1552,0.79,0.5575,1,13,25,38
3,5,2016-09-03,7,1,0.5699,0.1379,0.72,0.5836,1,2,7,9
3,5,2016-09-03,8,1,0.6284,0.1552,0.62,0.6296,1,3,2,5
3,5,2016-09-03,9,1,0.6827,0.1724,0.54,0.6726,1,0,4,4
3,5,2016-09-03,10,1,0.6994,0.1724,0.5,0.682,1,4,18,22
3,5,2016-09-03,11,1,0.7161,0.0517,0.48,0.6958,1,5,19,24
3,5,2016-09-03,12,1,0.739,0.1897,0.48,0.7202,1,24,60,84
3,5,2016-09-03,13,1,0.739,0.2759,0.48,0.7202,1,48,78,126
3,5,2016-09-03,14,1,0.7495,0.2241,0.46,0.7264,1,75,82,157
3,5,2016-09-03,15,1,0.7537,0.2414,0.43,0.7235,1,161,127,288
3,5,2016-09-03,16,1,0.739,0.2759,0.44,0.7106,1,185,109,294
3,5,2016-09-03,17,1,0.7203,0.2414,0.51,0.7071,1,172,144,316
3,5,2016-09-03,18,1,0.6973,0.2241,0.53,0.6863,1,180,116,296
3,5,2016-09-03,19,1,0.6681,0.1379,0.59,0.667,1,241,126,367
3,5,2016-09-03,20,1,0.6701,0.0345,0.58,0.667,1,261,112,373
3,5,2016-09-03,21,1,0.6534,0.0517,0.6,0.6532,1,259,125,384
3,5,2016-09-03,22,1,0.643,0.0862,0.62,0.6455,1,216,111,327
3,5,2016-09-03,23,1,0.6347,0.1207,0.63,0.6386,1,214,94,308
3,6,2016-09-04,0,1,0.6221,0.0862,0.65,0.6286,1,137,72,209
3,6,2016-09-04,1,1,0.5908,0.0345,0.71,0.604,1,85,77,162
3,6,2016-09-04,2,1,0.5866,0.1552,0.72,0.6009,1,72,59,131
3,6,2016-09-04,3,1,0.5616,0.1379,0.77,0.5817,1,70,55,125
3,6,2016-09-04,4,1,0.5511,0.1379,0.78,0.5718,1,18,35,53
3,6,2016-09-04,5,1,0.5324,0.1552,0.8,0.5544,1,19,28,47
3,6,2016-09-04,6,1,0.5449,0.1552,0.76,0.5623,1,16,14,30
3,6,2016-09-04,7,1,0.5846,0.0517,0.72,0.5986,1,14,12,26
3,6,2016-09-04,8,1,0.6367,0.1379,0.65,0.6439,1,5,7,12
3,6,2016-09-04,9,1,0.6952,0.0862,0.6,0.6991,1,2,3,5
3,6,2016-09-04,10,1,0.7203,0.069,0.56,0.7184,1,2,9,11
3,6,2016-09-04,11,1,0.7453,0.1552,0.51,0.7344,1,8,16,24
3,6,2016-09-04,12,1,0.7495,0.1724,0.52,0.7417,1,20,45,65
3,6,2016-09-04,13,1,0.7662,0.2241,0.55,0.7683,1,50,53,103
3,6,2016-09-04,14,1,0.7683,0.2414,0.47,0.7497,1,120,71,191
3,6,2016-09-04,15,1,0.7704,0.2241,0.48,0.7546,1,203,97,300
3,6,2016-09-04,16,1,0.7578,0.2069,0.39,0.7175,1,243,109,352
3,6,2016-09-04,17,1,0.7766,0.2069,0.23,0.6942,1,296,139,435
3,6,2016-09-04,18,1,0.737,0.2069,0.46,0.7134,1,294,116,410
3,6,2016-09-04,19,1,0.7035,0.1379,0.6,0.7086,1,316,137,453
3,6,2016-09-04,20,1,0.6827,0.0862,0.67,0.6993,1,330,130,460
3,6,2016-09-04,21,1,0.6743,0.069,0.74,0.7033,1,281,111,392
3,6,2016-09-04,22,1,0.6701,0.0862,0.79,0.708,1,233,124,357
3,6,2016-09-04,23,1,0.666,0.0517,0.82,0.709,1,196,108,304
3,0,2016-09-05,0,1,0.6576,0.0517,0.83,0.7008,1,114,82,196
3,0,2016-09-05,1,1,0.6388,0.0345,0.79,0.6715,1,128,69,197
3,0,2016-09-05,2,1,0.6075,0.1207,0.81,0.6385,1,70,52,122
3,0,2016-09-05,3,1,0.5992,0.1552,0.81,0.629,1,47,51,98
3,0,2016-09-05,4,1,0.5929,0.1207,0.83,0.6252,1,39,32,71
3,0,2016-09-05,5,1,0.5741,0.069,0.83,0.6039,1,16,26,42
3,0,2016-09-05,6,1,0.5887,0.0,0.82,0.6188,1,25,16,41
3,0,2016-09-05,7,1,0.6263,0.0517,0.84,0.665,1,25,5,30
3,0,2016-09-05,8,1,0.6764,0.0345,0.82,0.7219,1,11,7,18
3,0,2016-09-05,9,1,0.7244,0.069,0.72,0.7595,1,9,4,13
3,0,2016-09-05,10,1,0.7766,0.1207,0.59,0.7907,1,6,14,20
3,0,2016-09-05,11,1,0.8142,0.1897,0.53,0.8185,1,3,9,12
3,0,2016-09-05,12,1,0.8205,0.2931,0.5,0.8171,1,30,45,75
3,0,2016-09-05,13,1,0.8372,0.2586,0.44,0.818,1,61,81,142
3,0,2016-09-05,14,1,0.8497,0.2069,0.44,0.8319,1,131,81,212
3,0,2016-09-05,15,1,0.8539,0.2414,0.43,0.834,1,173,119,292
3,0,2016-09-05,16,1,0.8476,0.1724,0.43,0.8266,1,205,148,353
3,0,2016-09-05,17,1,0.8184,0.2931,0.49,0.8116,1,256,118,374
3,0,2016-09-05,18,1,0.785,0.2931,0.58,0.7979,1,260,136,396
3,0,2016-09-05,19,1,0.7516,0.2241,0.68,0.7838,1,240,139,379
3,0,2016-09-05,20,1,0.7411,0.1207,0.69,0.7729,1,228,144,372
3,0,2016-09-05,21,1,0.7265,0.0517,0.73,0.7642,1,173,125,298
3,0,2016-09-05,22,1,0.7182,0.1034,0.75,0.7591,1,168,140,308
3,0,2016-09-05,23,1,0.6931,0.1207,0.71,0.7191,1,129,123,252
3,1,2016-09-06,0,0,0.6931,0.1207,0.69,0.7153,1,83,78,161
3,1,2016-09-06,1,0,0.6994,0.069,0.68,0.7209,1,69,66,135
3,1,2016-09-06,2,0,0.6827,0.0517,0.71,0.7076,1,47,50,97
3,1,2016-09-06,3,0,0.6931,0.1552,0.7,0.7172,1,32,39,71
3,1,2016-09-06,4,0,0.6764,0.0517,0.72,0.702,1,23,16,39
3,1,2016-09-06,5,0,0.6889,0.1552,0.68,0.7085,1,11,15,26
3,1,2016-09-06,6,0,0.6952,0.1207,0.69,0.7178,1,1,2,3
3,1,2016-09-06,7,0,0.7035,0.069,0.68,0.7259,1,5,3,8
3,1,2016-09-06,8,0,0.7495,0.1552,0.61,0.7637,1,3,4,7
3,1,2016-09-06,9,0,0.7891,0.1552,0.59,0.8062,1,1,14,15
3,1,2016-09-06,10,0,0.8246,0.1552,0.59,0.8501,1,7,66,73
3,1,2016-09-06,11,0,0.8559,0.1207,0.55,0.8768,1,10,177,187
3,1,2016-09-06,12,0,0.8727,0.2241,0.52,0.8879,1,29,470,499
3,1,2016-09-06,13,0,0.8831,0.2931,0.52,0.9004,1,48,248,296
3,1,2016-09-06,14,0,0.9061,0.3103,0.52,0.9297,1,42,99,141
3,1,2016-09-06,15,0,0.9019,0.2931,0.54,0.933,1,52,95,147
3,1,2016-09-06,16,0,0.8914,0.2931,0.55,0.9227,1,54,131,185
3,1,2016-09-06,17,0,0.8622,0.3103,0.58,0.8948,1,50,118,168
3,1,2016-09-06,18,0,0.8267,0.1897,0.63,0.8648,1,49,103,152
3,1,2016-09-06,19,0,0.8121,0.1379,0.63,0.8456,1,55,156,211
3,1,2016-09-06,20,0,0.7871,0.1207,0.68,0.8283,1,55,301,356
3,1,2016-09-06,21,0,0.785,0.069,0.7,0.8315,1,93,475,568
3,1,2016-09-06,22,0,0.7724,0.0862,0.73,0.8223,1,73,313,386
3,1,2016-09-06,23,0,0.7724,0.1379,0.72,0.8199,1,62,226,288
3,2,2016-09-07,0,0,0.7662,0.0862,0.74,0.8177,1,58,171,229
3,2,2016-09-07,1,0,0.7474,0.0345,0.77,0.8002,1,26,93,119
3,2,2016-09-07,2,0,0.7557,0.1724,0.79,0.8161,1,19,59,78
3,2,2016-09-07,3,0,0.7453,0.1034,0.91,0.8322,1,22,52,74
3,2,2016-09-07,4,0,0.7537,0.0517,0.89,0.8384,1,17,12,29
3,2,2016-09-07,5,0,0.7474,0.1207,0.9,0.8323,1,15,8,23
3,2,2016-09-07,6,0,0.7432,0.069,0.91,0.8293,2,6,5,11
3,2,2016-09-07,7,0,0.7599,0.0862,0.9,0.85,1,0,5,5
3,2,2016-09-07,8,0,0.7933,0.0345,0.84,0.8819,1,2,7,9
3,2,2016-09-07,9,0,0.8559,0.069,0.69,0.9238,1,1,10,11
3,2,2016-09-07,10,0,0.8894,0.2241,0.62,0.9456,1,3,48,51
3,2,2016-09-07,11,0,0.9165,0.2414,0.58,0.9685,1,12,209,221
3,2,2016-09-07,12,0,0.9311,0.2414,0.54,0.9722,1,40,476,516
3,2,2016-09-07,13,0,0.952,0.3621,0.49,0.978,1,54,281,335
3,2,2016-09-07,14,0,0.9854,0.4483,0.44,1.0,1,37,112,149
3,2,2016-09-07,15,0,0.9791,0.3966,0.45,0.9967,1,54,117,171
3,2,2016-09-07,16,0,0.9749,0.3793,0.44,0.9857,1,58,140,198
3,2,2016-09-07,17,0,0.952,0.3966,0.49,0.978,1,50,118,168
3,2,2016-09-07,18,0,0.929,0.4483,0.51,0.957,1,56,111,167
3,2,2016-09-07,19,0,0.8267,0.1207,0.78,0.911,3,57,124,181
3,2,2016-09-07,20,0,0.8163,0.2759,0.81,0.9063,3,58,253,311
3,2,2016-09-07,21,0,0.8017,0.2586,0.85,0.8955,3,83,458,541
3,2,2016-09-07,22,0,0.7328,0.1207,0.94,0.8216,4,69,297,366
3,2,2016-09-07,23,0,0.7557,0.069,0.94,0.8542,3,54,164,218
3,3,2016-09-08,0,0,0.7495,0.1897,0.96,0.8495,3,17,52,69
3,3,2016-09-08,1,0,0.7474,0.1034,0.95,0.8451,2,14,90,104
3,3,2016-09-08,2,0,0.7453,0.2414,0.96,0.8435,2,13,44,57
3,3,2016-09-08,3,0,0.7411,0.1724,0.96,0.8376,2,1,8,9
3,3,2016-09-08,4,0,0.7411,0.0862,0.96,0.8376,2,3,12,15
3,3,2016-09-08,5,0,0.7432,0.1379,0.96,0.8406,2,4,5,9
3,3,2016-09-08,6,0,0.7474,0.1552,0.96,0.8465,2,1,8,9
3,3,2016-09-08,7,0,0.7557,0.1207,0.95,0.8571,2,0,2,2
3,3,2016-09-08,8,0,0.7891,0.3276,0.9,0.8924,2,3,4,7
3,3,2016-09-08,9,0,0.7975,0.3103,0.88,0.8985,2,1,7,8
3,3,2016-09-08,10,0,0.7996,0.3621,0.84,0.891,2,2,53,55
3,3,2016-09-08,11,0,0.8392,0.4828,0.73,0.9129,2,12,168,180
3,3,2016-09-08,12,0,0.8559,0.5,0.66,0.9139,2,44,410,454
3,3,2016-09-08,13,0,0.8559,0.5345,0.63,0.9031,1,35,269,304
3,3,2016-09-08,14,0,0.8747,0.5345,0.6,0.9183,1,34,108,142
3,3,2016-09-08,15,0,0.8727,0.3966,0.63,0.9263,1,45,117,162
3,3,2016-09-08,16,0,0.8747,0.5345,0.61,0.9223,1,44,135,179
3,3,2016-09-08,17,0,0.8685,0.4655,0.57,0.8994,1,36,130,166
3,3,2016-09-08,18,0,0.8372,0.2759,0.64,0.8814,1,54,129,183
3,3,2016-09-08,19,0,0.8184,0.2931,0.66,0.8637,1,61,159,220
3,3,2016-09-08,20,0,0.7975,0.3276,0.7,0.847,1,76,288,364
3,3,2016-09-08,21,0,0.7829,0.2241,0.74,0.8387,1,96,465,561
3,3,2016-09-08,22,0,0.7641,0.1207,0.78,0.8248,1,68,287,355
3,3,2016-09-08,23,0,0.7411,0.1552,0.84,0.8091,1,61,238,299
3,4,2016-09-09,0,0,0.7349,0.1724,0.85,0.8032,1,41,169,210
3,4,2016-09-09,1,0,0.714,0.1379,0.9,0.7866,1,28,138,166
3,4,2016-09-09,2,0,0.7098,0.1552,0.91,0.7835,1,19,83,102
3,4,2016-09-09,3,0,0.6994,0.1897,0.91,0.7695,1,23,64,87
3,4,2016-09-09,4,0,0.691,0.1724,0.92,0.7609,1,16,36,52
3,4,2016-09-09,5,0,0.6785,0.1207,0.92,0.7445,1,11,26,37
3,4,2016-09-09,6,0,0.7035,0.2069,0.85,0.7619,1,14,7,21
3,4,2016-09-09,7,0,0.7056,0.1379,0.87,0.7693,1,0,7,7
3,4,2016-09-09,8,0,0.737,0.3621,0.64,0.7564,1,1,3,4
3,4,2016-09-09,9,0,0.7537,0.2241,0.58,0.761,1,2,14,16
3,4,2016-09-09,10,0,0.785,0.2069,0.49,0.7731,1,5,51,56
3,4,2016-09-09,11,0,0.7996,0.0862,0.49,0.7902,1,18,216,234
3,4,2016-09-09,12,0,0.8184,0.069,0.49,0.8116,1,42,478,520
3,4,2016-09-09,13,0,0.833,0.1379,0.42,0.8068,1,39,287,326
3,4,2016-09-09,14,0,0.8434,0.0517,0.39,0.8086,1,54,131,185
3,4,2016-09-09,15,0,0.8351,0.1552,0.5,0.8349,1,75,151,226
3,4,2016-09-09,16,0,0.8267,0.0517,0.51,0.8277,1,86,191,277
3,4,2016-09-09,17,0,0.8288,0.2241,0.42,0.802,1,83,176,259
3,4,2016-09-09,18,0,0.8142,0.2759,0.45,0.7947,1,93,141,234
3,4,2016-09-09,19,0,0.7787,0.2931,0.61,0.7985,1,130,175,305
3,4,2016-09-09,20,0,0.7453,0.2931,0.63,0.7635,1,121,346,467
3,4,2016-09-09,21,0,0.7453,0.1724,0.53,0.7395,1,96,431,527
3,4,2016-09-09,22,0,0.7286,0.1552,0.55,0.7254,1,96,328,424
3,4,2016-09-09,23,0,0.6994,0.1552,0.58,0.6997,1,93,215,308
3,5,2016-09-10,0,1,0.7035,0.0862,0.55,0.6971,1,70,157,227
3,5,2016-09-10,1,1,0.691,0.1207,0.63,0.7002,1,65,110,175
3,5,2016-09-10,2,1,0.6827,0.1552,0.72,0.7095,1,70,105,175
3,5,2016-09-10,3,1,0.6764,0.2241,0.74,0.7058,1,53,97,150
3,5,2016-09-10,4,1,0.666,0.0862,0.8,0.7049,1,21,58,79
3,5,2016-09-10,5,1,0.6931,0.1207,0.85,0.7484,1,30,56,86
3,5,2016-09-10,6,1,0.6973,0.0862,0.85,0.7538,1,18,28,46
3,5,2016-09-10,7,1,0.7015,0.1724,0.84,0.7569,2,16,14,30
3,5,2016-09-10,8,1,0.714,0.1552,0.89,0.7841,2,12,4,16
3,5,2016-09-10,9,1,0.739,0.2241,0.82,0.8013,2,4,4,8
3,5,2016-09-10,10,1,0.7203,0.2586,0.94,0.8042,2,1,16,17
3,5,2016-09-10,11,1,0.7432,0.1724,0.95,0.8391,2,9,28,37
3,5,2016-09-10,12,1,0.7787,0.3448,0.9,0.8771,2,23,50,73
3,5,2016-09-10,13,1,0.8455,0.3793,0.74,0.9249,1,33,90,123
3,5,2016-09-10,14,1,0.8622,0.6897,0.62,0.909,1,32,66,98
3,5,2016-09-10,15,1,0.8706,0.6207,0.59,0.9099,1,47,82,129
3,5,2016-09-10,16,1,0.8434,0.3621,0.64,0.8899,1,53,114,167
3,5,2016-09-10,17,1,0.8288,0.5345,0.61,0.8615,1,63,141,204
3,5,2016-09-10,18,1,0.8058,0.4828,0.66,0.847,3,84,130,214
3,5,2016-09-10,19,1,0.7683,0.2759,0.8,0.8356,1,109,164,273
3,5,2016-09-10,20,1,0.7453,0.3276,0.86,0.82,1,108,160,268
